Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_1:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),SURFACE_1:Surface Inside Face Temperature [C](TimeStep),SURFACE_1:Surface Outside Face Temperature [C](TimeStep),SURFACE_1:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_2:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_3:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_4:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_5:Surface Outside Face Temperature [C](TimeStep),SURFACE_6:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),ZONE_1:Zone Mean Air Temperature [C](TimeStep),WINDOW1:AFN Linkage Node 1 to Node 2 Volume Flow Rate [m3/s](TimeStep),ZONE1UNITHEATAIROUTLETNODE:System Node Temperature [C](TimeStep),ZONE1UNITHEATAIROUTLETNODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 01/02  14:46:00,12.4,1765.75407298321,19.0581650622701,19.6307568166891,138.874560624768,100.436850110586,42.1496975269453,42.1496975269453,19.6590712458266,105.717633882951,22.,1.283735727511085E-02,25.8728223848393,1.1942055522671 
 01/02  14:47:00,12.4,1741.79399674326,19.0701429731703,19.5738095611676,136.708175043578,99.3864967659821,41.522287159481,41.522287159481,19.66818717268,103.996537955192,22.,1.288171229290174E-02,25.866429862382,1.1942055522671 
 01/02  14:48:00,12.4,1717.76153609013,19.0818127284408,19.5159918369391,134.545978350967,98.3232482902247,40.8938790039422,40.8938790039422,19.6768294036563,102.278246387879,22.,1.292615657655457E-02,25.8603084186864,1.1942055522671 
 01/02  14:49:00,12.4,1693.65747652214,19.0934715979859,19.4582435368263,132.388025602434,97.247173352334,40.2644692422521,40.2644692422521,19.6850003275542,100.562803216841,22.,1.297069008505860E-02,25.8542586110332,1.1942055522671 
 01/02  14:50:00,12.4,1669.48261863144,19.1048227635082,19.39973711372,130.234372893912,96.1583420206347,39.6340537533505,39.6340537533505,19.6927144933469,98.8502523491607,22.,1.301531277777872E-02,25.8484768821437,1.1942055522671 
 01/02  14:51:00,12.4,1645.23777821418,19.1161634099331,19.3413014527354,128.08507740928,95.0568258329542,39.00262810495,39.00262810495,19.6999738891594,97.1406375618125,22.,1.306002461457741E-02,25.8427644188578,1.1942055522671 
 01/02  14:52:00,12.4,1620.92378642924,19.1271966089782,19.282203165024,125.940197470626,93.942697870625,38.3701875449287,38.3701875449287,19.706792637229,95.4340025003148,22.,1.310482555567687E-02,25.8373173216958,1.1942055522671 
 01/02  14:53:00,12.4,1596.54149000753,19.1382195706597,19.2231769620455,123.799792591397,92.8160328365245,37.7367269923397,37.7367269923397,19.713172339596,93.7303906773796,22.,1.314971556154526E-02,25.8319391606484,1.1942055522671 
 01/02  14:54:00,12.4,1572.09175151341,19.1489350930883,19.1635706378935,121.663923532611,91.6769071374093,37.1022410280234,37.1022410280234,19.7191266454191,92.0298454715679,22.,1.319469459332247E-02,25.8268239524478,1.1942055522671 
 01/02  14:55:00,12.4,1547.57544966045,19.1596407794464,19.1040377167773,119.532652362316,90.5253989708111,36.4667238848015,36.4667238848015,19.7246568135113,90.3324101259489,22.,1.323976261226310E-02,25.821773615603,1.1942055522671 
 01/02  14:56:00,12.4,1522.9934796835,19.1700387736777,19.043996941549,117.406042518472,89.3615884167847,35.8301694372345,35.8301694372345,19.7297761816406,88.638127746764,22.,1.328491958017788E-02,25.816984061072,1.1942055522671 
 01/02  14:57:00,12.4,1498.34675376931,19.1804272513193,18.9840308933368,115.284158875475,88.1855575348144,35.1925711909222,35.1925711909222,19.7344856274587,86.9470413020933,22.,1.333016545924302E-02,25.8122573299305,1.1942055522671 
 01/02  14:58:00,12.4,1473.63620154822,19.1905075082429,18.923621042711,113.167067814527,86.997390466208,34.5539222713249,34.5539222713249,19.7387981450962,85.2591936205282,22.,1.337550021186988E-02,25.8077894560295,1.1942055522671 
 01/02  14:59:00,12.4,1448.86277064936,19.200578553873,18.8632872581012,111.054837298094,85.7971735423295,33.9142154120829,33.9142154120829,19.7427142654424,83.5746273898462,22.,1.342092380100220E-02,25.8033824567951,1.1942055522671 
 01/02  15:00:00,12.4,1424.02742732219,19.2103405346393,18.8025670331902,108.947536948685,84.5849953990456,33.2734429428092,33.2734429428092,19.7462466538625,81.8933851556915,22.,1.346643618986551E-02,25.7992326460349,1.1942055522671 
 01/02  15:01:00,12.3966666666667,1399.13115712741,19.2200931271902,18.743569155403,106.845238132236,83.360947097788,32.6315967763315,32.6315967763315,19.7493955094125,80.2155093202589,22.,1.345204691751361E-02,25.7924375439703,1.1942055522671 
 01/02  15:02:00,12.3933333333333,1374.17496570026,19.2295351240342,18.6845077911473,104.748014046358,82.1251222536599,31.9886683953534,31.9886683953534,19.7521725667712,78.5410421409821,22.,1.343766804927728E-02,25.7859032869787,1.1942055522671 
 01/02  15:03:00,12.39,1349.15987958986,19.2389683988104,18.6254819733431,102.655939813775,80.8776171710476,31.3446488385097,31.3446488385097,19.754577642863,76.8700257292264,22.,1.342330098684487E-02,25.7794249520652,1.1942055522671 
 01/02  15:04:00,12.3866666666667,1324.08694717804,19.2480805451587,18.5666226583521,100.569092581252,79.618530987228,30.6995286857817,30.6995286857817,19.7566227671413,75.202502048986,22.,1.340894618031565E-02,25.7732069438882,1.1942055522671 
 01/02  15:05:00,12.3833333333333,1298.95723968182,19.2571934960127,18.5078002994219,98.4875516243744,78.3479658245012,30.0532980432433,30.0532980432433,19.7583023242713,73.5385129155851,22.,1.339460361415920E-02,25.767032907326,1.1942055522671 
 01/02  15:06:00,12.38,1273.77185224375,19.2659907105434,18.4490047050947,96.4113984585421,77.0660269514106,29.4059465271015,29.4059465271015,19.759635657148,71.8780999943835,22.,1.338027323775843E-02,25.7611106178455,1.1942055522671 
 01/02  15:07:00,12.3766666666667,1248.53190511466,19.2747795192537,18.3902475317691,94.3407169565732,75.7728229536596,28.7574632469965,28.7574632469965,19.7606193243008,70.2213047994875,22.,1.336595497970332E-02,25.7552386488046,1.1942055522671 
 01/02  15:08:00,12.3733333333333,1337.25551592875,19.2843384263947,18.4387198494566,104.528171106261,83.3354809963327,28.1866712875182,28.1866712875182,19.7612657290627,68.5681686924636,22.,1.335164884108847E-02,25.7470851470519,1.1942055522671 
 01/02  15:09:00,12.37,1310.31775905056,19.2928135917472,18.3781644698934,102.261540425957,81.9369479958671,27.5324759537903,27.5324759537903,19.7636513398453,66.9187328810585,22.,1.333735479083248E-02,25.7412864261079,1.1942055522671 
 01/02  15:10:00,12.3666666666667,1283.28958789783,19.3012688445511,18.3376971019114,99.9975652125849,80.523152869123,26.8771524718507,26.8771524718507,19.7648542596994,65.2730384179224,22.,1.332307284527059E-02,25.7352580206414,1.1942055522671 
 01/02  15:11:00,12.3633333333333,1256.17117142258,19.3097129657121,18.2972467637569,97.7362595711302,79.0940990072897,26.2206887699308,26.2206887699308,19.7659722691092,63.6311261993373,22.,1.330880297552166E-02,25.729316341717,1.1942055522671 
 01/02  15:12:00,12.36,1228.96266793106,19.3177688054402,18.2491512174767,95.4776371907213,77.6497892830446,25.5630723070762,25.5630723070762,19.766622065437,61.9930369639496,22.,1.329454519679601E-02,25.7237760046586,1.1942055522671 
 01/02  15:13:00,12.3566666666667,1201.66422481119,19.3258148399142,18.2010716361885,93.2217113505047,76.1902260504546,24.9042900554915,24.9042900554915,19.76693907387,60.3588112915084,22.,1.328029947932048E-02,25.7182947005838,1.1942055522671 
 01/02  15:14:00,12.3533333333333,1174.27597827577,19.333502751319,18.1490957143971,90.9684949267555,74.7154111463782,24.244328482031,24.244328482031,19.7668858713554,58.7284896016065,22.,1.326606583815476E-02,25.7131430272545,1.1942055522671 
 01/02  15:15:00,12.35,1146.79805312216,19.3411813977743,18.0971353190407,88.7180004013419,73.2253458935419,23.5831735287915,23.5831735287915,19.7664763257592,57.1021121524282,22.,1.325184424354344E-02,25.7080452030884,1.1942055522671 
 01/02  15:16:00,12.3466666666667,1119.23056250918,19.3485112903571,18.0426928147298,86.4702398716706,71.720031105472,22.920810592753,22.920810592753,19.7657164730526,55.4797190395006,22.,1.323763471075669E-02,25.703249929257,1.1942055522671 
 01/02  15:17:00,12.3433333333333,1091.57360775207,19.3558321728079,17.9882656264405,84.2252250622514,70.1994670934897,22.2572245044185,22.2572245044185,19.7646053030883,53.8613501944495,22.,1.322343721033738E-02,25.6985066096061,1.1942055522671 
 01/02  15:18:00,12.34,1063.82727813657,19.3628071996375,17.9320672551628,81.9829673380317,68.663653675989,21.5923995053929,21.5923995053929,19.7631539053586,52.2470453837611,22.,1.320925175785839E-02,25.6940527312332,1.1942055522671 
 01/02  15:19:00,12.3366666666667,1035.99165075315,19.3697734187901,17.8758840983847,79.7434777196665,67.1125901902448,20.9263192248427,20.9263192248427,19.7613596143746,50.636844207548,22.,1.319507832390346E-02,25.6896494402251,1.1942055522671 
 01/02  15:20:00,12.3333333333333,1008.06679035292,19.3763939831687,17.8183444809849,77.5067669009035,65.5462755070172,20.2589666547711,20.2589666547711,19.7592338123415,49.0307860983194,22.,1.318091692428838E-02,25.685530384624,1.1942055522671 
 01/02  15:21:00,12.33,980.052749226498,19.3830059194843,17.7608200360111,75.272845268281,63.9647080482475,19.5903241240406,19.5903241240406,19.7567735879214,47.4289103197574,22.,1.316676752979866E-02,25.6814607007024,1.1942055522671 
 01/02  15:22:00,12.3266666666667,951.949567107756,19.3892713361431,17.7022053809081,73.0417229233533,62.3678858081677,18.9203732710689,18.9203732710689,19.7539901160719,45.8312559654976,22.,1.315263015650091E-02,25.677668678771,1.1942055522671 
 01/02  15:23:00,12.3233333333333,923.757271104275,19.3955282996225,17.643605891719,70.8134097076802,60.7558063781779,18.2490950151206,18.2490950151206,19.7508804774596,44.2378619579144,22.,1.313850477523854E-02,25.6739248627328,1.1942055522671 
 01/02  15:24:00,12.32,895.475875656725,19.401437374172,17.5840992119872,68.5879152308359,59.1284669758805,17.5764695261107,17.5764695261107,19.7474555644679,42.6487670469119,22.,1.312439140236754E-02,25.6704557429562,1.1942055522671 
 01/02  15:25:00,12.3166666666667,867.105382529674,19.4073381566108,17.5246077148642,66.3652489017231,57.4858644786956,16.9024761928306,16.9024761928306,19.743712351356,41.0640098087193,22.,1.311029000887825E-02,25.6670337321363,1.1942055522671 
 01/02  15:26:00,12.3133333333333,838.645780836568,19.4128895859755,17.4643414744332,64.1454199634962,55.8279954625299,16.2270935895007,16.2270935895007,19.7396614940658,39.4836286446917,22.,1.309620061130427E-02,25.663884353909,1.1942055522671 
 01/02  15:27:00,12.31,810.097047102033,19.4184328743759,17.4040904502027,61.9284375324365,54.154856246009,15.5502994405467,15.5502994405467,19.7352998231735,37.9076617801162,22.,1.308212318087695E-02,25.6607810463161,1.1942055522671 
 01/02  15:28:00,12.3066666666667,781.459145364979,19.4236254849628,17.3431644582619,59.7143106411458,52.4664429408425,14.8720705834916,14.8720705834916,19.7306377839739,36.3361472630218,22.,1.306805773426750E-02,25.6579488479276,1.1942055522671 
 01/02  15:29:00,12.3033333333333,752.732027326412,19.4288100325045,17.2822537303155,57.5030482864672,50.7627515089416,14.1923829298433,14.1923829298433,19.7256720476089,34.7691229629967,22.,1.305400424281183E-02,25.6551636161694,1.1942055522671 
 01/02  15:30:00,12.3,723.915632546345,19.4336428251583,17.2207456611505,55.2946594825782,49.043777826973,13.5112114238541,13.5112114238541,19.7204127973649,33.2066265700086,22.,1.303996272344072E-02,25.6526483281124,1.1942055522671 
 01/02  15:31:00,12.2966666666667,729.235178564069,19.4387465245785,17.1823479066918,55.7220898024807,49.6527677545533,13.4436053825676,13.4436053825676,19.7148565652946,33.2062149797015,22.,1.302593314772517E-02,25.649638341143,1.1942055522671 
 01/02  15:32:00,12.2933333333333,734.553058966362,19.4435847114033,17.147790365871,56.1460772497667,50.2656217492491,13.3755152732003,13.3755152732003,19.7100051662602,33.2017218179453,22.,1.301191553267478E-02,25.6466976747981,1.1942055522671 
 01/02  15:33:00,12.29,739.868887266383,19.4484324345872,17.1131971196884,56.5666042386236,50.8823122786192,13.3069380263215,13.3069380263215,19.7054684826154,33.1931230340384,22.,1.299790985002613E-02,25.6436859266882,1.1942055522671 
 01/02  15:34:00,12.2866666666667,745.182279666682,19.4530779829602,17.0853967127582,56.9836534586547,51.5028118986794,13.2378705891761,13.2378705891761,19.7013712403944,33.1803947252235,22.,1.298391611699164E-02,25.6406825849889,1.1942055522671 
 01/02  15:35:00,12.2833333333333,750.492855135517,19.4577318757393,17.0575614502716,57.3972078825404,52.1270932669156,13.1683099256774,13.1683099256774,19.6976509894118,33.1635131374689,22.,1.296993430539914E-02,25.6376226541084,1.1942055522671 
 01/02  15:36:00,12.28,755.800235489251,19.4621658559064,17.0343132175112,57.8072507741028,52.7551291559994,13.0982530163924,13.0982530163924,19.6943154240982,33.1424546662456,22.,1.295596443280628E-02,25.6346019471777,1.1942055522671 
 01/02  15:37:00,12.2766666666667,761.104045481358,19.4666075239344,17.0110306118318,58.2137656967996,53.386892468252,13.0276968585219,13.0276968585219,19.6913438858811,33.1171958573007,22.,1.294200647111200E-02,25.6315296678708,1.1942055522671 
 01/02  15:38:00,12.2733333333333,766.4039128986,19.4708216505332,16.991191972352,58.6167365226791,54.0223562509096,12.9566384658733,12.9566384658733,19.688729893061,33.0877134074262,22.,1.292806043797064E-02,25.6285125951132,1.1942055522671 
 01/02  15:39:00,12.27,771.699468664922,19.4750429339072,16.9713192578504,59.0161474418275,54.6614937122452,12.8850748688273,12.8850748688273,19.6864582342298,33.0539841652236,22.,1.291412630548156E-02,25.6254474802466,1.1942055522671 
 01/02  15:40:00,12.2666666666667,776.990346953699,19.4790328472568,16.9541765547252,59.4119829723434,55.3042782386063,12.8130031142963,12.8130031142963,19.6845213044085,33.015985131864,22.,1.290020409142645E-02,25.6224472369005,1.1942055522671 
 01/02  15:41:00,12.2633333333333,782.276185308953,19.4830294289034,16.9369999638187,59.8042279708779,55.950683412435,12.7404202656757,12.7404202656757,19.6829048617346,32.973693461845,22.,1.288629376822041E-02,25.6194021244829,1.1942055522671 
 01/02  15:42:00,12.26,787.556624776233,19.4867925240925,16.9220620665137,60.1928676437807,56.6006830313389,12.6673234027869,12.6673234027869,19.6816017534203,32.9270864637416,22.,1.287239535367816E-02,25.6164291345026,1.1942055522671 
 01/02  15:43:00,12.2566666666667,792.830258966713,19.4905621920339,16.9070512658737,60.5734310273451,57.2503890734939,12.5977708416746,12.5977708416746,19.6805981923612,32.8761416009547,22.,1.285850882033567E-02,25.613414301192,1.1942055522671 
 01/02  15:44:00,12.2533333333333,798.097979111932,19.4940968330705,16.8939502287258,60.954718333096,57.9073559993146,12.5236784322543,12.5236784322543,19.6798876079822,32.8208364924534,22.,1.284463418634558E-02,25.610477302716,1.1942055522671 
 01/02  15:45:00,12.25,803.359210824694,19.4976372442988,16.8808154529745,61.3323545325618,58.5678349240209,12.449064544021,12.449064544021,19.6794566380926,32.7611489135143,22.,1.283077143559069E-02,25.6075012545686,1.1942055522671 
 01/02  15:46:00,12.2466666666667,808.613608801242,19.5009420998508,16.8692868533665,61.7063261846419,59.2318004545689,12.373926364659,12.373926364659,19.6792993001222,32.6970567964563,22.,1.281692055200419E-02,25.6046078240421,1.1942055522671 
 01/02  15:47:00,12.2433333333333,813.860831947756,19.5042523188619,16.8577245463865,62.0766202542974,59.8992275110911,12.2982610999447,12.2982610999447,19.679402645474,32.6285382313699,22.,1.280308155425820E-02,25.6016778382238,1.1942055522671 
 01/02  15:48:00,12.24,819.100543577444,19.5073265394457,16.8475500493677,62.4432241276896,60.5700913529729,12.2220659737526,12.2220659737526,19.6797612369247,32.5555714668434,22.,1.278925441488921E-02,25.5988345411552,1.1942055522671 
 01/02  15:49:00,12.2366666666667,824.33241162279,19.5104057254651,16.8373418535911,62.8061256282669,61.2443676065766,12.1453382280559,12.1453382280559,19.680362541768,32.4781349106843,22.,1.277543915257669E-02,25.5959574254575,1.1942055522671 
 01/02  15:50:00,12.2333333333333,940.744459971005,19.5144631446502,16.916178395783,73.1624182893256,71.6829097015339,12.5637833877058,12.5637833877058,19.681201617254,32.3962071306354,22.,1.276163574016657E-02,25.5907131161354,1.1942055522671 
 01/02  15:51:00,12.23,945.985555195343,19.5173458773302,16.9069214653454,73.4912340924189,72.3997134069722,12.4838340789324,12.4838340789324,19.6842867415605,32.3097668550879,22.,1.274784419651669E-02,25.5876303878888,1.1942055522671 
 01/02  15:52:00,12.2266666666667,951.220357621804,19.5203166807041,16.9155556876489,73.8166128526506,73.1200878997671,12.4033148059698,12.4033148059698,19.6867964795864,32.2187929737888,22.,1.273406449427674E-02,25.5841747928427,1.1942055522671 
 01/02  15:53:00,12.2233333333333,956.448688764911,19.5232895733853,16.9241617460678,74.1385532669601,73.8440268357626,12.3222226650432,12.3222226650432,19.689768135775,32.1232645385442,22.,1.272029665274992E-02,25.5807234040222,1.1942055522671 
 01/02  15:54:00,12.22,961.670382065298,19.5259560466178,16.9279539666226,74.4570549719597,74.5715251136948,12.2405547717227,12.2405547717227,19.6928214002801,32.0231607639184,22.,1.270654064473817E-02,25.5775012873624,1.1942055522671 
 01/02  15:55:00,12.2166666666667,966.885283561515,19.5286253876647,16.9317171900859,74.7721185907825,75.3025789564538,12.158308260884,12.158308260884,19.6960758694475,31.9184610279279,22.,1.269279648953362E-02,25.5742607699898,1.1942055522671 
 01/02  15:56:00,12.2133333333333,972.093252610911,19.5310269746775,16.9335267659272,75.0837457831863,76.037185997997,12.0754802866609,12.0754802866609,19.6994818601719,31.8091448727311,22.,1.267906416019668E-02,25.5711826137772,1.1942055522671 
 01/02  15:57:00,12.21,977.294162663559,19.533431468695,16.935307038282,75.3919392991821,76.7753453763813,11.9920680223931,11.9920680223931,19.7030436820143,31.6951920053136,22.,1.266534367603113E-02,25.5680843121857,1.1942055522671 
 01/02  15:58:00,12.2066666666667,982.487902093565,19.5355838873438,16.9361504478155,75.6967030364872,77.5170578334326,11.9080686605654,11.9080686605654,19.7067536884793,31.5765822981685,22.,1.265163501033621E-02,25.5651258703242,1.1942055522671 
 01/02  15:59:00,12.2033333333333,987.674375092546,19.5377389994948,16.9369644622038,75.998042102128,78.262325821615,11.8234794127404,11.8234794127404,19.7106025817134,31.4532957899722,22.,1.263793818257882E-02,25.5621485174541,1.1942055522671 
 01/02  16:00:00,12.2,992.853502630501,19.5396511112272,16.9373138569086,76.2959628785518,79.0111536187237,11.7382975094827,11.7382975094827,19.7145881023182,31.3253126862561,22.,1.262425316604900E-02,25.5592997942555,1.1942055522671 
 01/02  16:01:00,12.195,998.025223489829,19.5415610726224,16.9379231591559,76.5904730946434,79.763547451084,11.6525202002749,11.6525202002749,19.7186999920168,31.1926133600725,22.,1.259281181285354E-02,25.5558364262874,1.1942055522671 
 01/02  16:02:00,12.19,1003.18949537885,19.5432315232378,16.9383739557805,76.8815819020794,80.5195156260092,11.5661447534252,11.5661447534252,19.7229302967657,31.0551783526572,22.,1.256141989065371E-02,25.5525720039019,1.1942055522671 
 01/02  16:03:00,12.185,1008.34629613182,19.5449033136692,16.9387972572219,77.1692999575019,81.2790686743475,11.4791684559652,11.4791684559652,19.7272691248342,30.9129883740863,22.,1.253007817408316E-02,25.5493200691142,1.1942055522671 
 01/02  16:04:00,12.18,1013.49562500309,19.54634125764,16.9392404637057,77.4536395110398,82.0422195040351,11.3915886135375,11.3915886135375,19.7317146048353,30.7660243039286,22.,1.249878694025763E-02,25.5462008029624,1.1942055522671 
 01/02  16:05:00,12.175,1018.63750406412,19.5477809546208,16.9396563904758,77.7346145017628,82.808983565668,11.3034025502733,11.3034025502733,19.736257484732,30.6142671918938,22.,1.246754620615487E-02,25.5430720136294,1.1942055522671 
 01/02  16:06:00,12.17,1023.77197971249,19.5489935238374,16.9401479399258,78.012240660717,83.5793790312121,11.2146076086581,11.2146076086581,19.7408968727854,30.4576982584749,22.,1.243635595820397E-02,25.5400633664217,1.1942055522671 
 01/02  16:07:00,12.165,1028.89912430371,19.5502077509456,16.9406125125497,78.2865356222586,84.3534269870959,11.1252011493866,11.1252011493866,19.7456240404047,30.2962988955874,22.,1.240521618455683E-02,25.5370430502948,1.1942055522671 
 01/02  16:08:00,12.16,1034.01903791715,19.5512017623472,16.9411880639844,78.557519044483,85.1311516430645,11.0351805512029,11.0351805512029,19.7504383808388,30.1300506672016,22.,1.237412692404893E-02,25.5341382744097,1.1942055522671 
 01/02  16:09:00,12.155,1039.13185026923,19.5521972676887,16.9417370284786,78.8252127396351,85.9125805583245,10.9445432107294,10.9445432107294,19.7553316257358,29.9589353099723,22.,1.234308818713446E-02,25.5312226400987,1.1942055522671 
 01/02  16:10:00,12.15,1044.23772278803,19.552979830119,16.9424174227229,79.0896408154854,86.6977448866867,10.8532865422793,10.8532865422793,19.7603033439094,29.782934733862,22.,1.231209999810811E-02,25.5284192234266,1.1942055522671 
 01/02  16:11:00,12.145,1049.33685086552,19.553763726773,16.9430717102503,79.3508298287694,87.4866796426057,10.7614079776548,10.7614079776548,19.7653456946681,29.6020310227601,22.,1.228116236957622E-02,25.5256060376794,1.1942055522671 
 01/02  16:12:00,12.14,1054.42946630519,19.5543424354726,16.9438680274972,79.6088089519183,88.2794239902371,10.6689049659285,10.6689049659285,19.7704584008206,29.4162064350973,22.,1.225027534985259E-02,25.5229019490239,1.1942055522671 
 01/02  16:13:00,12.135,1059.51583998501,19.5549223312187,16.9446388158213,79.8636101544484,89.0760215578819,10.5757749732072,10.5757749732072,19.7756340266783,29.2254434044546,22.,1.221943895188699E-02,25.5201891450215,1.1942055522671 
 01/02  16:14:00,12.13,1064.5962847583,19.5553052877794,16.945555846233,80.1152684005446,89.8765207804722,10.4820154823767,10.4820154823767,19.7808724369958,29.0297245401677,22.,1.218865320092185E-02,25.5175824712954,1.1942055522671 
 01/02  16:15:00,12.125,1069.6711586174,19.5556892973094,16.9464480339067,80.3638218645598,90.6809752730741,10.3876239928267,10.3876239928267,19.78616657866,28.8290326279268,22.,1.215791812298514E-02,25.5149680641818,1.1942055522671 
 01/02  16:16:00,12.12,1074.74086814855,19.5558850734594,16.9474865975523,80.6093121663601,91.4894442387516,10.2925980201547,10.2925980201547,19.7915164492888,28.6233506303709,22.,1.212723373217564E-02,25.5124563773721,1.1942055522671 
 01/02  16:17:00,12.115,1079.80587230951,19.5560817826304,16.9485011274178,80.8517846286937,92.3019929145519,10.1969350958457,10.1969350958457,19.7969153788064,28.4126616876776,22.,1.209660007934189E-02,25.5099378611939,1.1942055522671 
 01/02  16:18:00,12.11,1084.86668656602,19.556099320322,16.9496596456208,81.0912885590346,93.1186930598525,10.1006327669284,10.1006327669284,19.8023634818824,28.1969491181478,22.,1.206601717997260E-02,25.50751872437,1.1942055522671 
 01/02  16:19:00,12.105,1089.9238874272,19.5561176842852,16.95079507999,81.3278775586694,93.939623491861,10.0036885956047,10.0036885956047,19.8078544565314,27.9761964187853,22.,1.203548506172001E-02,25.5050935890671,1.1942055522671 
 01/02  16:20:00,12.1,1094.97811742596,19.5559661899398,16.9520706671763,81.5616098621632,94.7648706736838,9.90610015885093,9.90610015885093,19.8133885255235,27.7503872658719,22.,1.200500374079009E-02,25.5027643931598,1.1942055522671 
 01/02  16:21:00,12.095,1100.03009059614,19.5558154286295,16.9533242840565,81.7925487107555,95.5945293611079,9.80786504798905,9.80786504798905,19.8189597455301,27.5195055155366,22.,1.197457327017425E-02,25.5004299572652,1.1942055522671 
 01/02  16:22:00,12.09,1105.08059850536,19.5555042652262,16.9547135327262,82.0207627637239,96.4287033150738,9.70898086822567,9.70898086822567,19.8245684380034,27.2835352043209,22.,1.194419366699313E-02,25.4981879352295,1.1942055522671 
 01/02  16:23:00,12.085,1110.13051691073,19.5551937503877,16.9560821160015,82.2463265523097,97.2675060877842,9.60944523815631,9.60944523815631,19.8302090100244,27.0424605497381,22.,1.191386496109494E-02,25.4959415061761,1.1942055522671 
 01/02  16:24:00,12.08,1115.18081311412,19.5547323304005,16.9575816865707,82.4693209814484,98.1110618915092,9.50925578923298,9.50925578923298,19.8358818680236,26.7962659508283,22.,1.188358717030886E-02,25.4937839005312,1.1942055522671 
 01/02  16:25:00,12.075,1120.23255410426,19.5542714983115,16.9590621222129,82.6898338852995,98.9595065604506,9.40841016519211,9.40841016519211,19.8415817637602,26.5449359887076,22.,1.185336034996195E-02,25.4916223620878,1.1942055522671 
 01/02  16:26:00,12.07,1221.3823198678,19.5548127186931,17.0274484878892,90.459851075553,108.953923443626,9.92690886699228,9.92690886699228,19.8473091918704,26.288455427113,22.,1.182318451882729E-02,25.4874181422561,1.1942055522671 
 01/02  16:27:00,12.065,1226.55538186445,19.5542421503322,17.0289592671809,90.6651370612562,109.854114271864,9.81997884190102,9.81997884190102,19.8548058865503,26.0268092129416,22.,1.179305970866104E-02,25.4851060945095,1.1942055522671 
 01/02  16:28:00,12.06,1231.74296375983,19.5538427514165,17.0434935549409,90.8689741821713,110.760785535139,9.71233019279271,9.71233019279271,19.8616387969462,25.7599824767852,22.,1.176298593932310E-02,25.4824730444033,1.1942055522671 
 01/02  16:29:00,12.055,1236.94722829154,19.5534420892461,17.0580248964871,91.0715251818205,111.674202874121,9.60396037547162,9.60396037547162,19.8687096663689,25.4879605334588,22.,1.173296326787582E-02,25.4798656958328,1.1942055522671 
 01/02  16:30:00,12.05,1242.17053951501,19.5528506752048,17.0683430697254,91.2729666454886,112.594655583666,9.49486685994585,9.49486685994585,19.8756941352447,25.2107288825257,22.,1.170299171521206E-02,25.4774503311686,1.1942055522671 
 01/02  16:31:00,12.045,1225.79314574299,19.5521877530022,17.0642527418497,89.8459992806557,111.474971780909,9.3203933240732,9.3203933240732,19.8827011323969,24.5465844404123,22.,1.167307131476946E-02,25.4752543641359,1.1942055522671 
 01/02  16:32:00,12.04,1209.44054447418,19.5513488391751,17.0554814060065,88.4280068586009,110.350267431446,9.1464166438319,9.1464166438319,19.888846006096,23.8900476512835,22.,1.164320208835468E-02,25.4732945396726,1.1942055522671 
 01/02  16:33:00,12.035,1193.11538469163,19.550496266482,17.0467893533675,87.0191508418386,109.22083203247,8.97293979174692,8.97293979174692,19.894472279073,23.2411572752657,22.,1.161338409505954E-02,25.4714295039378,1.1942055522671 
 01/02  16:34:00,12.03,1176.8204753429,19.5494668985118,17.0324415661588,85.619603425788,108.086974239,8.79996572807166,8.79996572807166,19.8994795753336,22.5999517688083,22.,1.158361735750348E-02,25.4697917989363,1.1942055522671 
 01/02  16:35:00,12.025,1160.55880311473,19.5484252030814,17.0181738428423,84.229548758763,106.949023960255,8.62749740149065,8.62749740149065,19.9039209830006,21.9664692835214,22.,1.155390191107247E-02,25.4682364253826,1.1942055522671 
 01/02  16:36:00,12.02,1144.33355262034,19.5472196139737,17.000095072265,82.8491843274708,105.807334740857,8.45553774991183,8.45553774991183,19.9077996341083,21.3407476650223,22.,1.152423777924264E-02,25.4668907187349,1.1942055522671 
 01/02  16:37:00,12.015,1128.14812938862,19.5460024827147,16.9820984197224,81.4787225347083,104.662286472798,8.28408970135869,8.28408970135869,19.911131067192,20.7228244517907,22.,1.149462502328636E-02,25.4656220667309,1.1942055522671 
 01/02  16:38:00,12.01,1112.00618611826,19.5446308645947,16.9612888089911,80.1183925009635,103.51428849283,8.1131561749739,8.1131561749739,19.9139310010408,20.1127368740325,22.,1.146506366757788E-02,25.4645512885461,1.1942055522671 
 01/02  16:39:00,12.005,1095.91165274873,19.5432483999855,16.9405644002667,78.7684421277375,102.36378313041,7.94274008214781,7.94274008214781,19.9162098671576,19.510521852553,22.,1.143555374928723E-02,25.463553385017,1.1942055522671 
