Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SURFACE_1:Surface Inside Face Temperature [C](TimeStep),SURFACE_1:Surface Outside Face Temperature [C](TimeStep),ZONE_1:Zone Mean Air Temperature [C](TimeStep) 
 01/01  04:08:00,10.2866666666667,12.108190612291,11.1840914114641,12.0248000542298 
 01/01  04:09:00,10.285,12.1054799351154,11.1819622267113,12.0220687865596 
 01/01  04:10:00,10.2833333333333,12.1027747710079,11.1798339048507,12.0193620126123 
 01/01  04:11:00,10.2816666666667,12.100070423404,11.1777055829902,12.0166783186573 
 01/01  04:12:00,10.28,12.0973718083745,11.175578159753,12.0140164525451 
 01/01  04:13:00,10.2783333333333,12.0946739225964,11.1734507365159,12.0113751608963 
 01/01  04:14:00,10.2766666666667,12.0919818976555,11.1713242432666,12.0087533496206 
 01/01  04:15:00,10.275,12.0892905250202,11.1691977500173,12.006149912004 
 01/01  04:16:00,10.2733333333333,12.0866050769274,11.1670722142278,12.0035638840015 
 01/01  04:17:00,10.2716666666667,12.083920213191,11.1649466784382,12.000994291153 
 01/01  04:18:00,10.27,12.0812412912261,11.1628221241145,11.9984403026924 
 01/01  04:19:00,10.2683333333333,12.0785628942951,11.1606975697908,11.9959010527314 
 01/01  04:20:00,10.2666666666667,12.075890423234,11.1585740178615,11.9933758111288 
 01/01  04:21:00,10.265,12.0732184247268,11.1564504659321,11.9908638075667 
 01/01  04:22:00,10.2633333333333,12.0705523120435,11.1543279346066,11.9883644028852 
 01/01  04:23:00,10.2616666666667,12.0678866255232,11.1522054032812,11.985876912417 
 01/01  04:24:00,10.26,12.0652267673814,11.1500839083846,11.9834007770594 
 01/01  04:25:00,10.2583333333333,12.0625672944278,11.1479624134878,11.9809353873092 
 01/01  04:26:00,10.2566666666667,12.0599135800906,11.1458419687736,11.9784802539904 
 01/01  04:27:00,10.255,12.0572602147151,11.1437215240594,11.9760348335746 
 01/01  04:28:00,10.2533333333333,12.0546125297052,11.1416021415049,11.973598698087 
 01/01  04:29:00,10.2516666666667,12.051965161596,11.1394827589504,11.9711713620044 
 01/01  04:30:00,10.25,12.0493233900031,11.1373644490311,11.9687524509837 
 01/01  04:31:00,10.2483333333333,12.0466819069094,11.1352461391118,11.9663415305591 
 01/01  04:32:00,10.2466666666667,12.0440459330762,11.1331289110552,11.9639382734165 
 01/01  04:33:00,10.245,12.0414102225584,11.1310116829987,11.9615422900542 
 01/01  04:34:00,10.2433333333333,12.0387799323003,11.1288955450166,11.9591532944288 
 01/01  04:35:00,10.2416666666667,12.0361498830043,11.1267794070343,11.9567709366776 
 01/01  04:36:00,10.24,12.033525164479,11.1246643665302,11.9543949669877 
 01/01  04:37:00,10.2383333333333,12.0309006670552,11.1225493260261,11.952025070466 
 01/01  04:38:00,10.2366666666667,12.0282814113685,11.1204353897801,11.9496610291361 
 01/01  04:39:00,10.235,12.0256623591183,11.1183214535341,11.9473025589772 
 01/01  04:40:00,10.2333333333333,12.0230484607303,11.1162086278624,11.9449494699907 
 01/01  04:41:00,10.2316666666667,12.0204347500495,11.1140958021906,11.9426015054342 
 01/01  04:42:00,10.23,12.0178261070282,11.1119840930817,11.9402584999213 
 01/01  04:43:00,10.2283333333333,12.0152176376927,11.1098723839729,11.9379202208293 
 01/01  04:44:00,10.2266666666667,12.0126141518555,11.1077617972019,11.9355865244211 
 01/01  04:45:00,10.225,12.0100108271897,11.1056512104308,11.9332571994193 
 01/01  04:46:00,10.2233333333333,12.0074124041565,11.1035417516514,11.9309321211519 
 01/01  04:47:00,10.2216666666667,12.0048141311121,11.1014322928718,11.9286110972445 
 01/01  04:48:00,10.22,12.0022206802968,11.0993239676899,11.9262940198091 
 01/01  04:49:00,10.2183333333333,11.9996273694639,11.097215642508,11.9239807132275 
 01/01  04:50:00,10.2166666666667,11.9970388040164,11.0951084565383,11.921671084407 
 01/01  04:51:00,10.215,11.9944503695863,11.0930012705685,11.9193649725931 
 01/01  04:52:00,10.2133333333333,11.9918666063023,11.0908952294751,11.9170622977273 
 01/01  04:53:00,10.2116666666667,11.9892829659914,11.0887891883816,11.914762912254 
 01/01  04:54:00,10.21,11.9867039251969,11.0866842979057,11.9124667476163 
 01/01  04:55:00,10.2083333333333,11.9841250001469,11.0845794074297,11.9101736679872 
 01/01  04:56:00,10.2066666666667,11.9815506055667,11.0824756734063,11.9078836149492 
 01/01  04:57:00,10.205,11.9789763202257,11.0803719393828,11.9055964631105 
 01/01  04:58:00,10.2033333333333,11.9764064988421,11.0782693677475,11.9033121630094 
 01/01  04:59:00,10.2016666666667,11.973836780833,11.0761667961121,11.9010305985454 
 01/01  05:00:00,10.2,11.9712714627382,11.0740653929006,11.8987517281572 
 01/01  05:01:00,10.1983333333333,11.9687062427226,11.0719639896892,11.8964523081143 
 01/01  05:02:00,10.1966666666667,11.9661446279997,11.0698637610307,11.8941195458244 
 01/01  05:03:00,10.195,11.9635819490561,11.0677635323722,11.8917510768182 
 01/01  05:04:00,10.1933333333333,11.9610216419361,11.0656644844775,11.8893490490946 
 01/01  05:05:00,10.1916666666667,11.9584602405771,11.0635654365827,11.8869162840433 
 01/01  05:06:00,10.19,11.9559002793525,11.0614675757285,11.8844551954304 
 01/01  05:07:00,10.1883333333333,11.9533393909749,11.0593697148745,11.8819676796593 
 01/01  05:08:00,10.1866666666667,11.9507793712373,11.0572730473863,11.8794553921422 
 01/01  05:09:00,10.185,11.9482185406952,11.0551763798981,11.8769198213629 
 01/01  05:10:00,10.1833333333333,11.9456582227191,11.0530809121292,11.8743623956573 
 01/01  05:11:00,10.1816666666667,11.9430971893336,11.0509854443604,11.8717844420783 
 01/01  05:12:00,10.18,11.9405364409517,11.0488911826719,11.8691872321721 
 01/01  05:13:00,10.1783333333333,11.9379750621638,11.0467969209834,11.8665719410744 
 01/01  05:14:00,10.1766666666667,11.9354138278098,11.0447038717213,11.8639396898176 
 01/01  05:15:00,10.175,11.9328520382648,11.0426108224594,11.8612915138876 
 01/01  05:16:00,10.1733333333333,11.930290314035,11.040518991931,11.8586284015473 
 01/01  05:17:00,10.1716666666667,11.927728100979,11.0384271614028,11.8559512661961 
 01/01  05:18:00,10.17,11.9251659180827,11.0363365558485,11.8532609805522 
 01/01  05:19:00,10.1683333333333,11.9226033049849,11.0342459502942,11.8505583510618 
 01/01  05:20:00,10.1666666666667,11.9200407185812,11.0321565758525,11.8478441493253 
 01/01  05:21:00,10.165,11.9174777538135,11.0300672014107,11.8451190877315 
 01/01  05:22:00,10.1633333333333,11.9149148351332,11.027979064074,11.8423838587482 
 01/01  05:23:00,10.1616666666667,11.9123515842605,11.0258909267373,11.8396390899669 
 01/01  05:24:00,10.16,11.9097884155657,11.0238040322982,11.8368853838288 
 01/01  05:25:00,10.1583333333333,11.9072249551568,11.0217171378591,11.8341232961384 
 01/01  05:26:00,10.1566666666667,11.9046616243453,11.0196314918461,11.8313533639484 
 01/01  05:27:00,10.155,11.9020980377918,11.0175458458332,11.8285760804667 
 01/01  05:28:00,10.1533333333333,11.8995346361667,11.0154614534399,11.8257919231593 
 01/01  05:29:00,10.1516666666667,11.8969710107713,11.0133770610467,11.8230013285972 
 01/01  05:30:00,10.15,11.8944076308613,11.0112939270568,11.8202047213346 
 01/01  05:31:00,10.1483333333333,11.8918440555624,11.0092107930667,11.8174024879021 
 01/01  05:32:00,10.1466666666667,11.8892807894585,11.0071289217778,11.8145950063184 
 01/01  05:33:00,10.145,11.8867173531786,11.005047050489,11.811782618951 
 01/01  05:34:00,10.1433333333333,11.8841542913812,11.0029664456425,11.8089656628226 
 01/01  05:35:00,10.1416666666667,11.8815910818252,11.000885840796,11.8061444412122 
 01/01  05:36:00,10.14,11.8790283124308,10.9988065055113,11.8033192546261 
 01/01  05:37:00,10.1383333333333,11.8764654152122,10.9967271702264,11.8004903720019 
 01/01  05:38:00,10.1366666666667,11.8739030233325,10.9946491069456,11.7976580631286 
 01/01  05:39:00,10.135,11.8713405214226,10.9925710436647,11.7948225662449 
 01/01  05:40:00,10.1333333333333,11.8687785889178,10.9904942541088,11.7919841220051 
 01/01  05:41:00,10.1316666666667,11.8662165622117,10.9884174645527,11.789142941432 
 01/01  05:42:00,10.13,11.8636551673381,10.9863419496883,11.7862992404633 
 01/01  05:43:00,10.1283333333333,11.8610936923819,10.984266434824,11.783453206261 
 01/01  05:44:00,10.1266666666667,11.8585329097214,10.9821921948439,11.7806050328436 
 01/01  05:45:00,10.125,11.8559720595903,10.9801179548637,11.7777548861144 
 01/01  05:46:00,10.1233333333333,11.8534119600286,10.9780449891771,11.7749029406626 
 01/01  05:47:00,10.1216666666667,11.8508518042677,10.9759720234905,11.7720493435117 
 01/01  05:48:00,10.12,11.8482924550163,10.9739003307258,11.7691942520547 
 01/01  05:49:00,10.1183333333333,11.8457330596482,10.9718286379611,11.7663377965591 
 01/01  05:50:00,10.1166666666667,11.8431745243138,10.9697582159778,11.7634801192001 
 01/01  05:51:00,10.115,11.8406159518909,10.9676877939945,11.7606213353548 
 01/01  05:52:00,10.1133333333333,11.838058290578,10.9656186399037,11.7577615737211 
 01/01  05:53:00,10.1116666666667,11.8355006002691,10.963549485813,11.7549009364457 
 01/01  05:54:00,10.11,11.8329438697049,10.9614815960055,11.7520395402828 
 01/01  05:55:00,10.1083333333333,11.8303871174061,10.959413706198,11.7491774756047 
 01/01  05:56:00,10.1066666666667,11.8278313710794,10.9573470763778,11.7463148485781 
 01/01  05:57:00,10.105,11.8252756095412,10.9552804465576,11.7434517391013 
 01/01  05:58:00,10.1033333333333,11.8227208978508,10.9532150717808,11.7405882439478 
 01/01  05:59:00,10.1016666666667,11.8201661768156,10.9511496970039,11.7377244336817 
 01/01  06:00:00,10.1,11.8176125472232,10.9490855717205,11.7348603967407 
 01/01  06:01:00,10.0983333333333,11.8150589135684,10.9470214464371,11.7320139728678 
 01/01  06:02:00,10.0966666666667,11.8125069739502,10.9449585645358,11.7291950239566 
 01/01  06:03:00,10.095,11.8099559237082,10.9428956826344,11.7264053093964 
 01/01  06:04:00,10.0933333333333,11.8074075049098,10.9408340374886,11.7236431944951 
 01/01  06:05:00,10.0916666666667,11.8048599971606,10.9387723923428,11.7209064543298 
 01/01  06:06:00,10.09,11.8023158239863,10.9367119768575,11.7181932567828 
 01/01  06:07:00,10.0883333333333,11.7997724323081,10.9346515613722,11.7155020953847 
 01/01  06:08:00,10.0866666666667,11.797232800099,10.9325923680305,11.7128317270279 
 01/01  06:09:00,10.085,11.7946938592726,10.9305331746889,11.7101809641345 
 01/01  06:10:00,10.0833333333333,11.7921589366388,10.9284751955986,11.7075487425183 
 01/01  06:11:00,10.0816666666667,11.7896246316996,10.9264172165081,11.7049340028487 
 01/01  06:12:00,10.08,11.7870945047573,10.924360443446,11.7023358049277 
 01/01  06:13:00,10.0783333333333,11.7845649300597,10.922303670384,11.6997532095502 
 01/01  06:14:00,10.0766666666667,11.7820396264123,10.9202480948407,11.6971853948995 
 01/01  06:15:00,10.075,11.7795148172831,10.9181925192975,11.6946315317067 
 01/01  06:16:00,10.0733333333333,11.7769943252859,10.9161381325209,11.6920909021952 
 01/01  06:17:00,10.0716666666667,11.7744742770345,10.9140837457446,11.6895627728999 
 01/01  06:18:00,10.07,11.7719585585458,10.9120305387854,11.6870465162737 
 01/01  06:19:00,10.0683333333333,11.7694432390919,10.9099773318262,11.6845414824893 
 01/01  06:20:00,10.0666666666667,11.7669322380485,10.9079252955861,11.6820471226617 
 01/01  06:21:00,10.065,11.7644215966251,10.9058732593459,11.6795628602573 
 01/01  06:22:00,10.0633333333333,11.76191524507,10.9038223846319,11.6770882151156 
 01/01  06:23:00,10.0616666666667,11.7594092183595,10.9017715099179,11.6746226749981 
 01/01  06:24:00,10.06,11.7569074407582,10.899721787503,11.6721658198518 
 01/01  06:25:00,10.0583333333333,11.7544059572952,10.8976720650881,11.6697171939025 
 01/01  06:26:00,10.0566666666667,11.7519086736554,10.8956234857775,11.6672764297179 
 01/01  06:27:00,10.055,11.7494116570184,10.8935749064669,11.6648431211471 
 01/01  06:28:00,10.0533333333333,11.7469187851531,10.8915274611689,11.6624169468681 
 01/01  06:29:00,10.0516666666667,11.744426156292,10.8894800158709,11.6599975443892 
 01/01  06:30:00,10.05,11.7419376134624,10.8874336956691,11.6575846328246 
 01/01  06:31:00,10.0483333333333,11.7394492923959,10.8853873754673,11.6551778881149 
 01/01  06:32:00,10.0466666666667,11.7369649964965,10.8833421716924,11.6527770648621 
 01/01  06:33:00,10.045,11.7344809035449,10.8812969679173,11.6503818728747 
 01/01  06:34:00,10.0433333333333,11.7320007739493,10.8792528722138,11.6479920979183 
 01/01  06:35:00,10.0416666666667,11.7295208306217,10.8772087765103,11.6456074796585 
 01/01  06:36:00,10.04,11.7270447887739,10.8751657808982,11.643227831246 
 01/01  06:37:00,10.0383333333333,11.7245689183951,10.873122785286,11.6408529186966 
 01/01  06:38:00,10.0366666666667,11.7220968882102,10.8710808822132,11.638482579238 
 01/01  06:39:00,10.035,11.7196250163534,10.8690389791404,11.636116602147 
 01/01  06:40:00,10.0333333333333,11.7171569244746,10.8669981615266,11.6337548458325 
 01/01  06:41:00,10.0316666666667,11.7146889792451,10.8649573439127,11.6313971201305 
 01/01  06:42:00,10.03,11.7122247551931,10.8629176051825,11.629043302091 
 01/01  06:43:00,10.0283333333333,11.7097606674017,10.8608778664522,11.6266932197229 
 01/01  06:44:00,10.0266666666667,11.707300243643,10.858839200559,11.6243467664918 
 01/01  06:45:00,10.025,11.7048399468954,10.8568005346658,11.6220037864919 
 01/01  06:46:00,10.0233333333333,11.7023832588508,10.8547629361056,11.6196641876491 
 01/01  06:47:00,10.0216666666667,11.6999266895746,10.8527253375454,11.6173278282942 
 01/01  06:48:00,10.02,11.6974736755843,10.850688801362,11.6149946290982 
 01/01  06:49:00,10.0183333333333,11.6950207730091,10.8486522651786,11.6126644610124 
 01/01  06:50:00,10.0166666666667,11.6925713742646,10.8466167869602,11.6103372559438 
 01/01  06:51:00,10.015,11.6901220803688,10.8445813087419,11.6080128960282 
 01/01  06:52:00,10.0133333333333,11.687676240823,10.8425468846114,11.6056913230842 
 01/01  06:53:00,10.0116666666667,11.6852305002566,10.8405124604807,11.6033724291776 
 01/01  06:54:00,10.01,11.6827881665193,10.8384790870785,11.6010561648716 
 01/01  06:55:00,10.0083333333333,11.6803459265081,10.8364457136765,11.5987424310443 
 01/01  06:56:00,10.0066666666667,11.6779070477302,10.8344133881408,11.5964311859781 
 01/01  06:57:00,10.005,11.6754682579717,10.832381062605,11.5941223383882 
 01/01  06:58:00,10.0033333333333,11.6730327857247,10.830349782545,11.5918158533717 
 01/01  06:59:00,10.0016666666667,11.6705973982747,10.8283185024851,11.5895116466083 
 01/01  07:00:00,10.,11.6681652864278,10.8262882659539,11.587209689215 
 01/01  07:01:00,10.0033333333333,11.6657332556199,10.8247589553892,11.5849136514418 
 01/01  07:02:00,10.0066666666667,11.6633045790273,10.8233379914372,11.5826277040077 
 01/01  07:03:00,10.01,11.6608762349473,10.8219170274852,11.5803543369962 
 01/01  07:04:00,10.0133333333333,11.658451552625,10.8206802595384,11.5780944444132 
 01/01  07:05:00,10.0166666666667,11.6560273178019,10.8194434915915,11.5758479027777 
 01/01  07:06:00,10.02,11.6536070348105,10.8183437114911,11.5736142517471 
 01/01  07:07:00,10.0233333333333,11.6511871830677,10.8172439313909,11.5713928685042 
 01/01  07:08:00,10.0266666666667,11.6487714770465,10.8162555821748,11.5691831911431 
 01/01  07:09:00,10.03,11.6463561641588,10.8152672329587,11.5669846222597 
 01/01  07:10:00,10.0333333333333,11.6439451076088,10.8143737129689,11.5647966550262 
 01/01  07:11:00,10.0366666666667,11.6415344081454,10.8134801929791,11.562618747329 
 01/01  07:12:00,10.04,11.6391280213067,10.8126696630558,11.560450448216 
 01/01  07:13:00,10.0433333333333,11.6367219590267,10.8118591331325,11.5582912701915 
 01/01  07:14:00,10.0466666666667,11.6343202307784,10.8111226393483,11.5561408169042 
 01/01  07:15:00,10.05,11.6319187980825,10.8103861455643,11.5539986531511 
 01/01  07:16:00,10.0533333333333,11.629521698491,10.8097166343254,11.5518644327854 
 01/01  07:17:00,10.0566666666667,11.6271248687744,10.8090471230864,11.5497377677373 
 01/01  07:18:00,10.06,11.6247323581022,10.8084388687644,11.5476183563331 
 01/01  07:19:00,10.0633333333333,11.6223400946176,10.8078306144425,11.545505852156 
 01/01  07:20:00,10.0666666666667,11.6199521304855,10.807278861344,11.5433999927045 
 01/01  07:21:00,10.07,11.6175643935044,10.8067271082455,11.5413004683119 
 01/01  07:22:00,10.0733333333333,11.6151809370346,10.8062278337781,11.5392070510983 
 01/01  07:23:00,10.0766666666667,11.6127976900327,10.8057285593107,11.5371194638885 
 01/01  07:24:00,10.08,11.6104187112153,10.8052783102978,11.535037509582 
 01/01  07:25:00,10.0833333333333,11.608039926281,10.8048280612849,11.5329609398207 
 01/01  07:26:00,10.0866666666667,11.6056654085354,10.8044238367745,11.5308895850647 
 01/01  07:27:00,10.09,11.6032910709695,10.8040196122642,11.5288232226067 
 01/01  07:28:00,10.0933333333333,11.6009210148123,10.8036587771644,11.5267617077803 
 01/01  07:29:00,10.0966666666667,11.5985511268289,10.8032979420646,11.524704840795 
 01/01  07:30:00,10.1,11.5961855525898,10.8029781619391,11.5226524996124 
 01/01  07:31:00,10.1033333333333,11.5938201360585,10.8026583818137,11.5206045049874 
 01/01  07:32:00,10.1066666666667,11.5914590856491,10.8023775726366,11.5185607556228 
 01/01  07:33:00,10.11,11.5890981838852,10.8020967634595,11.5165210907476 
 01/01  07:34:00,10.1133333333333,11.5867417216843,10.8018530522088,11.5144854282065 
 01/01  07:35:00,10.1166666666667,11.5843854003521,10.801609340958,11.5124536238795 
 01/01  07:36:00,10.12,11.5820336133167,10.801401034234,11.5104256133803 
 01/01  07:37:00,10.1233333333333,11.5796819605539,10.8011927275099,11.508401267622 
 01/01  07:38:00,10.1266666666667,11.577334957686,10.8010182862069,11.5063805387916 
 01/01  07:39:00,10.13,11.5749880835813,10.8008438449038,11.5043633113886 
 01/01  07:40:00,10.1333333333333,11.5726459948878,10.8007018635222,11.5023495531171 
 01/01  07:41:00,10.1366666666667,11.5703040304505,10.8005598821406,11.5003391607597 
 01/01  07:42:00,10.14,11.5679670055287,10.8004490717091,11.4983321165918 
 01/01  07:43:00,10.1433333333333,11.5656301012817,10.8003382612775,11.4963283285011 
 01/01  07:44:00,10.1466666666667,11.5632983076489,10.8002574351202,11.4943277924791 
 01/01  07:45:00,10.15,11.5609666319634,10.8001766089629,11.4923304264523 
 01/01  07:46:00,10.1533333333333,11.5586402532295,10.800124670735,11.4903362393503 
 01/01  07:47:00,10.1566666666667,11.5563139905056,10.8000727325073,11.4883451581773 
 01/01  07:48:00,10.16,11.5539932244764,10.800048666059,11.486357204096 
 01/01  07:49:00,10.1633333333333,11.55167257325,10.8000245996106,11.4843723123303 
 01/01  07:50:00,10.1666666666667,11.5493576300244,10.8000274603374,11.4823905156459 
 01/01  07:51:00,10.17,11.5470428010718,10.8000303210642,11.4804117567391 
 01/01  07:52:00,10.1733333333333,11.5447339011878,10.8000592284789,11.4784360794357 
 01/01  07:53:00,10.1766666666667,11.5424251156774,10.8000881358934,11.4764634332843 
 01/01  07:54:00,10.18,11.5401224883451,10.8001422672077,11.4744938727419 
 01/01  07:55:00,10.1833333333333,11.5378199760788,10.800196398522,11.4725273537538 
 01/01  07:56:00,10.1866666666667,11.5355238575342,10.8002749830715,11.4705639411496 
 01/01  07:57:00,10.19,11.5332278553123,10.8003535676208,11.4686035970587 
 01/01  07:58:00,10.1933333333333,11.5309384873187,10.8004558819956,11.4666463967156 
 01/01  07:59:00,10.1966666666667,11.5286492374588,10.8005581963705,11.4646923086498 
 01/01  08:00:00,10.2,11.5263668659912,10.8006835601455,11.4627414191245 
 01/01  08:01:00,10.2083333333333,11.5240846150818,10.8013098498872,11.4607984491049 
 01/01  08:02:00,10.2166666666667,11.5218096396392,10.8020658524433,11.458868795747 
 01/01  08:03:00,10.225,11.519535110104,10.8028218549992,11.4569558291342 
 01/01  08:04:00,10.2333333333333,11.5172685465067,10.8037828156041,11.4550610433848 
 01/01  08:05:00,10.2416666666667,11.5150025937861,10.8047437762091,11.4531845651024 
 01/01  08:06:00,10.25,11.5127452891581,10.805861915135,11.4513260920376 
 01/01  08:07:00,10.2583333333333,11.5104885940813,10.8069800540611,11.4494849941907 
 01/01  08:08:00,10.2666666666667,11.5082411105459,10.8082292727649,11.4476607492806 
 01/01  08:09:00,10.275,11.5059942005716,10.8094784914687,11.4458527041098 
 01/01  08:10:00,10.2833333333333,11.503756955923,10.8108416743779,11.4440603891846 
 01/01  08:11:00,10.2916666666667,11.5015202489889,10.8122048572871,11.4422832243638 
 01/01  08:12:00,10.3,11.4992935867774,10.8136696769145,11.4405208424872 
 01/01  08:13:00,10.3083333333333,11.4970674319389,10.815134496542,11.4387727897233 
 01/01  08:14:00,10.3166666666667,11.4948516546135,10.8166915343527,11.4370376060833 
 01/01  08:15:00,10.325,11.4926363238267,10.8182485721636,11.4353114301165 
 01/01  08:16:00,10.3333333333333,11.4904315147623,10.8198903319936,11.4335915018794 
 01/01  08:17:00,10.3416666666667,11.4882269381043,10.8215320918237,11.4318766649926 
 01/01  08:18:00,10.35,11.4860329119571,10.8232524259931,11.4301671259159 
 01/01  08:19:00,10.3583333333333,11.4838390835014,10.8249727601625,11.4284633922416 
 01/01  08:20:00,10.3666666666667,11.4816558987914,10.8267665100691,11.4267662055598 
 01/01  08:21:00,10.375,11.4794729517975,10.8285602599757,11.4250760464014 
 01/01  08:22:00,10.3833333333333,11.477300830466,10.8304230180144,11.4233934644109 
 01/01  08:23:00,10.3916666666667,11.4751289812502,10.8322857760531,11.4217187420655 
 01/01  08:24:00,10.4,11.4729681963628,10.834213720796,11.4200522714257 
 01/01  08:25:00,10.4083333333333,11.4708077065251,10.8361416655389,11.4183942067742 
 01/01  08:26:00,10.4166666666667,11.4686585508825,10.8381314435114,11.416744840578 
 01/01  08:27:00,10.425,11.4665097057393,10.8401212214839,11.415104241049 
 01/01  08:28:00,10.4333333333333,11.4643724842729,10.8421698598571,11.4134726340368 
 01/01  08:29:00,10.4416666666667,11.4622355837397,10.8442184982301,11.4118500286811 
 01/01  08:30:00,10.45,11.4601106112327,10.846323338753,11.4102366073714 
 01/01  08:31:00,10.4583333333333,11.4579859667308,10.848428179276,11.4086323394078 
 01/01  08:32:00,10.4666666666667,11.455873567506,10.8505868272386,11.4070373799301 
 01/01  08:33:00,10.475,11.453761501166,10.8527454752012,11.4054516715226 
 01/01  08:34:00,10.4833333333333,11.4516620093392,10.854955759298,11.4038753530757 
 01/01  08:35:00,10.4916666666667,11.449562853882,10.8571660433948,11.4023083493059 
 01/01  08:36:00,10.5,11.4474766134998,10.8594259836691,11.4007507903476 
 01/01  08:37:00,10.5083333333333,11.4453907121174,10.8616859239435,11.399202589062 
 01/01  08:38:00,10.5166666666667,11.4433180769501,10.863993705834,11.3976638719995 
 01/01  08:39:00,10.525,11.4412457829262,10.8663014877245,11.3961345442909 
 01/01  08:40:00,10.5333333333333,11.4391871158851,10.8686554407959,11.3946147324922 
 01/01  08:41:00,10.5416666666667,11.4371287918974,10.8710093938675,11.3931043368428 
 01/01  08:42:00,10.55,11.4350844641263,10.8734079741925,11.3916034864052 
 01/01  08:43:00,10.5583333333333,11.4330404812586,10.8758065545174,11.3901120784698 
 01/01  08:44:00,10.5666666666667,11.4311042870946,10.8782483299391,11.3886525769768 
 01/01  08:45:00,10.575,11.4289832609556,10.8806901053608,11.3871974643359 
 01/01  08:46:00,10.5833333333333,11.4270618699168,10.8831737430587,11.3857639878182 
 01/01  08:47:00,10.5916666666667,11.4249570293813,10.8856573807565,11.3843280018972 
 01/01  08:48:00,10.6,11.4230506880277,10.8881816366714,11.3829108953341 
 01/01  08:49:00,10.6083333333333,11.4209621976136,10.8907058925864,11.3814910027268 
 01/01  08:50:00,10.6166666666667,11.4190711241357,10.8932696023628,11.3800902329369 
 01/01  08:51:00,10.625,11.4169993080676,10.895833312139,11.378687171773 
 01/01  08:52:00,10.6333333333333,11.4151238257983,10.898435383314,11.3773034063012 
 01/01  08:53:00,10.6416666666667,11.4130690396567,10.901037454489,11.375917669338 
 01/01  08:54:00,10.65,11.4112094924396,10.9036768597189,11.3745512948506 
 01/01  08:55:00,10.6583333333333,11.4092665250367,10.9063162649486,11.3732095298143 
 01/01  08:56:00,10.6666666666667,11.4073587799421,10.9089920360994,11.3718878826901 
 01/01  08:57:00,10.675,11.4054530229042,10.9116678072501,11.3705802763139 
 01/01  08:58:00,10.6833333333333,11.4035575148478,10.9143790302187,11.3692828789166 
 01/01  08:59:00,10.6916666666667,11.4016627321352,10.9170902531872,11.3679938427993 
 01/01  09:00:00,10.7,11.3997818779967,10.9198360633395,11.3667127646222 
 01/01  09:01:00,10.715,11.3979018910511,10.9232497747807,11.3654538090452 
 01/01  09:02:00,10.73,11.3960376268265,10.9268403270308,11.3642262134635 
 01/01  09:03:00,10.745,11.3941750293421,10.9304308792808,11.3630327419071 
 01/01  09:04:00,10.76,11.3923298011451,10.9342986290574,11.3618733033805 
 01/01  09:05:00,10.775,11.3904864136028,10.938166378834,11.360746682259 
 01/01  09:06:00,10.79,11.3886616812616,10.9422476443312,11.3596519022477 
 01/01  09:07:00,10.805,11.3868387821312,10.9463289098284,11.3585878301551 
 01/01  09:08:00,10.82,11.3850354930954,10.9505889129349,11.3575536715297 
 01/01  09:09:00,10.835,11.3832340175541,10.9548489160414,11.3565483642771 
 01/01  09:10:00,10.85,11.3814528876656,10.959264852019,11.3555711426601 
 01/01  09:11:00,10.865,11.3796735450433,10.9636807879968,11.3546209629534 
 01/01  09:12:00,10.88,11.3779151376571,10.9682362328703,11.3536971064525 
 01/01  09:13:00,10.895,11.3761584876767,10.9727916777438,11.3527985846998 
 01/01  09:14:00,10.91,11.3744232586832,10.9774740832891,11.351924751482 
 01/01  09:15:00,10.925,11.3726897573365,10.9821564888345,11.3510746866859 
 01/01  09:16:00,10.94,11.3709780870883,10.9869558675572,11.3502478194198 
 01/01  09:17:00,10.955,11.3692681164691,10.99175524628,11.3494432970771 
 01/01  09:18:00,10.97,11.3675803320135,10.9966634065753,11.3486606204316 
 01/01  09:19:00,10.985,11.3658942215664,11.0015715668704,11.3478990005539 
 01/01  09:20:00,11.,11.3642306132788,11.0065816340851,11.3471580050225 
 01/01  09:21:00,11.015,11.3625686561099,11.0115917012996,11.3464369039721 
 01/01  09:22:00,11.03,11.3609294910446,11.0166978005057,11.3457353266486 
 01/01  09:23:00,11.045,11.3592919571306,11.0218038997119,11.345052597413 
 01/01  09:24:00,11.06,11.357677490044,11.0270009361189,11.3443884021423 
 01/01  09:25:00,11.075,11.3560646371751,11.0321979725259,11.343742114673 
 01/01  09:26:00,11.09,11.3544751195806,11.0374814739894,11.343113472783 
 01/01  09:27:00,11.105,11.3528872023591,11.042764975453,11.3425018952711 
 01/01  09:28:00,11.12,11.3513228897531,11.0481309761851,11.3419071674588 
 01/01  09:29:00,11.135,11.3497601667721,11.0534969769172,11.34132874889 
 01/01  09:30:00,11.15,11.3482213241241,11.0589419295045,11.3407664684548 
 01/01  09:31:00,11.165,11.3466840634106,11.0643868820918,11.3402198225321 
 01/01  09:32:00,11.18,11.3451709690385,11.0699075895437,11.3396886799602 
 01/01  09:33:00,11.195,11.3436594518851,11.0754282969955,11.3391725703385 
 01/01  09:34:00,11.21,11.342172399881,11.0810218593233,11.3386713991511 
 01/01  09:35:00,11.225,11.3406869232317,11.0866154216512,11.3381847258738 
 01/01  09:36:00,11.24,11.3392262246394,11.092279193218,11.337712489608 
